D,AZ,ELEV,TILT,CLASS,FQ,OBS,RSRP
658.4882606,53.61066334,8.124154493,0.124154493,2,1800,0,-99
656.0728842,53.57727119,8.153662656,0.153662656,2,1800,0,-99
653.5349018,53.55222429,8.184898931,0.184898931,2,1800,0,-99
651.7819511,53.52497273,8.206612557,0.206612557,2,1800,0,-101
649.2568255,53.48980618,8.238092921,0.238092921,2,1800,0,-101
646.8676644,53.4359166,8.268099855,0.268099855,2,1800,0,-101
643.4734948,53.38120638,8.311104475,0.311104475,2,1800,0,-101
640.1644124,53.34684041,8.353460827,0.353460827,2,1800,0,-100
635.8759315,53.29167907,8.408995436,0.408995436,2,1800,0,-98
633.4496917,53.26586726,8.44074046,0.44074046,2,1800,0,-97
630.0442331,53.21911718,8.574639553,0.574639553,2,1800,0,-96
626.7494713,53.17306589,8.619040381,0.619040381,2,1800,0,-96
623.3182803,53.14560163,8.665767435,0.665767435,2,1800,0,-98
619.1288635,53.09899764,8.723506435,0.723506435,2,1800,0,-98
615.7114951,53.06050889,8.771173406,0.771173406,2,1800,0,-97
612.3911392,53.03317917,8.817984852,0.817984852,2,1800,0,-97
608.1756142,53.00575795,8.878135665,0.878135665,2,1800,0,-97
603.8253114,53.08267329,8.941069059,0.941069059,2,1800,0,-97
600.168933,53.23278044,8.901495848,0.901495848,2,1800,0,-98
597.322816,53.45811261,8.943225624,0.943225624,2,1800,0,-100
595.3082184,53.74818778,8.972998993,0.972998993,2,1800,0,-102
592.3564203,54.09548719,9.016979884,1.016979884,2,1800,0,-102
589.426599,54.44625217,9.061058173,1.061058173,2,1800,0,-100
589.426599,54.44625217,9.061058173,1.061058173,2,1800,0,-100
586.4490778,54.87624113,9.106294078,1.106294078,2,1800,0,-98
583.5231357,55.28883067,9.246864744,1.246864744,2,1800,1,-99
581.5053358,55.72303627,9.278393908,1.278393908,2,1800,1,-99
578.6125184,56.18730818,9.323969265,1.323969265,2,1800,1,-101
497.717592,60.28149498,10.13826558,2.13826558,2,1800,0,-98
497.717592,60.28149498,10.13826558,2.13826558,2,1800,0,-104
497.717592,60.28149498,10.13826558,2.13826558,2,1800,0,-104
497.717592,60.28149498,10.13826558,2.13826558,2,1800,0,-99
490.9381567,59.92202273,10.27530342,2.275303415,2,1800,0,-99
484.1761347,59.59197257,10.4156888,2.415688801,2,1800,0,-98
476.539452,59.27792785,10.57886421,2.578864213,2,1800,0,-96
469.8017943,58.98275957,10.84477047,2.844770465,2,1800,0,-96
461.4041052,58.71565497,11.03734317,3.037343167,2,1800,0,-96
453.7819755,58.49746578,11.2180718,3.2180718,2,1800,0,-95
446.2644709,58.32933401,11.40213417,3.402134175,2,1800,1,-94
437.7484708,58.16577857,11.36659373,3.366593728,2,1800,0,-88
428.4554424,58.00696003,11.60650929,3.606509292,2,1800,0,-87
419.1533925,57.88666728,11.85687103,3.856871029,2,1800,0,-88
410.7197022,57.84325589,12.09324128,4.093241277,2,1800,0,-88
401.3816684,57.85659608,12.3660249,4.366024896,2,1800,0,-90
392.9314068,57.87538455,12.62352708,4.623527083,2,1800,0,-88
385.2498956,57.93229711,12.86692813,4.866928134,2,1800,0,-88
385.2498956,57.93229711,12.86692813,4.866928134,2,1800,0,-88
377.6836984,57.97525739,12.97188973,4.971889732,2,1800,0,-92
370.0067158,58.01937994,13.23165672,5.231656715,2,1800,0,-91
362.3299767,58.06537211,13.50183434,5.501834345,2,1800,0,-91
355.5377228,58.13597772,13.75007187,5.750071875,2,1800,0,-91
348.7357815,58.2641132,13.6980429,5.698042904,2,1800,0,-92
341.1555114,58.41236244,13.99057231,5.990572312,2,1800,0,-91
334.3465931,58.62782567,14.26396967,6.263969674,2,1800,0,-89
311.377097,59.79532,14.92559458,6.925594576,2,1800,0,-89
311.377097,59.79532,14.92559458,6.925594576,2,1800,0,-87
311.377097,59.79532,14.92559458,6.925594576,2,1800,0,-93
304.4954043,60.33470139,15.24737705,7.247377051,2,1800,0,-93
296.9793268,60.94389122,15.61465391,7.614653907,2,1800,0,-91
291.0495919,61.55429453,15.91681276,7.916812755,2,1800,0,-88
284.4038757,62.3303056,16.26927765,8.269277654,2,1800,0,-89
277.812801,63.14329326,17.01208965,9.012089647,2,1800,0,-94
270.4972039,63.98359047,17.44460387,9.444603866,2,1800,0,-96
270.4972039,63.98359047,17.44460387,9.444603866,2,1800,0,-96
263.9987798,64.8079847,17.84706267,9.847062666,2,1800,0,-97
256.6408932,65.61929815,18.52592786,10.52592786,2,1800,0,-96
250.1952912,66.40476383,18.96945929,10.96945929,2,1800,0,-93
242.1327892,67.25511957,19.55386864,11.55386864,2,1800,0,-95
234.9125176,68.16376199,20.10736162,12.10736162,2,1800,0,-93
219.7650239,69.99414263,21.14531117,13.14531117,2,1800,0,-96
219.7650239,69.99414263,21.14531117,13.14531117,2,1800,0,-94
336.7199244,0.785292085,10.46588571,7.465885715,2,2600,0,-95
336.7199244,0.785292085,10.46588571,7.465885715,2,2600,0,-94
337.6817989,0.725429687,10.43673,7.436729999,2,2600,0,-94
339.4674795,0.571970438,10.3830274,7.383027403,2,2600,0,-95
344.6038595,0.22640749,10.23155965,7.231559649,2,2600,0,-95
348.1930497,0.067694596,10.12828668,7.128286676,2,2600,0,-96
351.9432936,0.362239227,9.864617162,6.864617162,2,2600,0,-95
356.3862614,0.730734581,9.744009701,6.744009701,2,2600,0,-94
360.4810025,0.960097592,9.635413098,6.635413098,2,2600,0,-92
365.0421828,1.303592424,9.669832167,6.669832167,2,2600,0,-91
369.5797619,1.662296956,9.553310557,6.553310557,2,2600,0,-90
373.5069894,2.052095131,9.454685496,6.454685496,2,2600,0,-89
377.4937001,2.569548366,9.3566095,6.3566095,2,2600,0,-87
380.494729,3.0560419,9.284102239,6.284102239,2,2600,0,-86
382.6003226,3.446930601,9.233890826,6.233890826,2,2600,0,-88
384.6930561,3.856481919,9.184516764,6.184516764,2,2600,0,-88
386.7427277,4.247984343,9.136663504,6.136663504,2,2600,0,-87
392.5616357,5.026286994,9.003466259,6.003466259,2,2600,0,-85
392.5616357,5.026286994,9.003466259,6.003466259,2,2600,0,-85
400.8003793,5.676687628,8.821334038,5.821334038,2,2600,0,-86
405.7757752,6.061140762,8.714842357,5.714842357,2,2600,0,-88
410.2420062,6.336445394,8.621398738,5.621398738,2,2600,0,-89
413.9864059,6.546982826,8.544576581,5.544576581,2,2600,0,-90
417.4026088,6.768930072,8.744045452,5.744045452,2,2600,1,-89
419.2019631,6.869425497,8.707089497,5.707089497,2,2600,0,-88
420.4466563,6.893541751,8.681706276,5.681706276,2,2600,0,-89
423.0488913,7.061694338,8.629110142,5.629110142,2,2600,0,-90
425.9203875,7.20064112,8.57180093,5.57180093,2,2600,0,-93
428.8827728,7.328716512,8.513464237,5.513464237,2,2600,0,-93
432.5849856,7.509894333,8.441657329,5.441657329,2,2600,0,-93
436.7113689,7.663849319,8.363027435,5.363027435,2,2600,0,-86
441.8445223,7.84150833,8.267220139,5.267220139,2,2600,0,-84
446.7861894,7.890202128,8.177024097,5.177024097,2,2600,0,-86
452.4501167,8.009240953,8.076020092,5.076020092,2,2600,0,-84
457.6364385,8.048777791,7.985683144,4.985683144,2,2600,0,-85
463.390305,8.15459421,8.251405154,5.251405154,2,2600,1,-83
468.116145,8.097725691,8.169233551,5.169233551,2,2600,1,-83
472.4046916,8.083547841,8.0960599,5.0960599,2,2600,1,-82
475.2701099,8.067969752,8.047889894,5.047889894,2,2600,0,-80
475.2701099,8.067969752,8.047889894,5.047889894,2,2600,0,-79
477.3939242,8.003793256,8.012552698,5.012552698,2,2600,0,-79
479.3623608,7.937889252,7.980074951,4.980074951,2,2600,0,-85
479.3623608,7.937889252,7.980074951,4.980074951,2,2600,0,-81
482.5594815,7.909459107,7.927878683,4.927878683,2,2600,0,-81
485.9519338,7.846918971,7.873230271,4.873230271,2,2600,0,-81
489.6086315,7.761327832,7.81515747,4.81515747,2,2600,0,-80
493.5304761,7.653335615,7.753812684,4.753812684,2,2600,0,-80
498.2601584,7.604663717,7.681093257,4.681093257,2,2600,0,-80
503.1665101,7.541471265,7.607076612,4.607076612,2,2600,0,-80
507.5125335,7.417497209,7.542687514,4.542687514,2,2600,0,-80
512.3532788,7.347367573,7.362267842,4.362267842,2,2600,0,-80
516.2603589,7.264560534,7.307154347,4.307154347,2,2600,0,-80
519.5699491,7.217705683,7.261107096,4.261107096,2,2600,0,-88
519.5699491,7.217705683,7.261107096,4.261107096,2,2600,0,-88
521.8786496,7.147698035,7.229325802,4.229325802,2,2600,0,-88
523.8550561,7.090614487,7.202337869,4.202337869,2,2600,0,-87
525.8101073,7.050917151,7.175838024,4.175838024,2,2600,0,-88
527.6985691,7.001886252,7.150424309,4.150424309,2,2600,0,-88
530.4551381,7.01780953,7.113647994,4.113647994,2,2600,0,-89
532.9659512,6.919001799,7.080476399,4.080476399,2,2600,0,-88
536.5225509,6.870974879,7.03401176,4.03401176,2,2600,0,-86
540.7459989,6.858907568,6.979617237,3.979617237,2,2600,0,-88
545.0155256,6.755925774,6.925473581,3.925473581,2,2600,0,-88
549.3989524,6.631408884,6.870748385,3.870748385,2,2600,0,-88
554.4032098,6.575820508,6.809315289,3.809315289,2,2600,0,-88
554.4032098,6.575820508,6.809315289,3.809315289,2,2600,0,-87
559.6761035,6.50090339,6.745756449,3.745756449,2,2600,0,-87
564.5124079,6.348134962,6.688489879,3.688489879,2,2600,0,-87
570.1467582,6.250208257,6.523806367,3.523806367,2,2600,0,-85
576.3313881,6.210072846,6.454393126,3.454393126,2,2600,0,-85
582.1476984,6.102571059,6.39044261,3.39044261,2,2600,0,-85
588.0559884,5.990828919,6.32676009,3.32676009,2,2600,0,-87
594.4875725,5.950682022,6.258858906,3.258858906,2,2600,0,-83
600.4889641,5.836519266,6.19679586,3.19679586,2,2600,0,-85
606.9468865,5.784187964,6.131366761,3.131366761,2,2600,0,-82
613.4701621,5.74137748,6.066658251,3.066658251,2,2600,0,-81
620.0192987,5.685138407,6.003047785,3.003047785,2,2600,0,-83
627.1772551,5.690121378,5.935027003,2.935027003,2,2600,0,-78
633.791633,5.643787393,5.873523141,2.873523141,2,2600,0,-82
641.0399059,5.643332803,5.807567415,2.807567415,2,2600,0,-82
648.0163902,5.575576789,5.745464231,2.745464231,2,2600,0,-84
648.0163902,5.575576789,5.745464231,2.745464231,2,2600,0,-79
655.4455699,5.564576764,5.680770349,2.680770349,2,2600,0,-85
669.606869,5.492519077,5.561390813,2.561390813,2,2600,0,-87
676.4947118,5.434638762,5.589019915,2.589019915,2,2600,0,-89
684.0147778,5.420229021,5.527956869,2.527956869,2,2600,0,-90
691.8974595,5.384793484,5.465361216,2.465361216,2,2600,0,-90
699.6897115,5.355424468,5.323685733,2.323685733,2,2600,0,-90
707.4821539,5.32670244,5.265380296,2.265380296,2,2600,0,-92
714.9166833,5.242612881,5.210927802,2.210927802,2,2600,0,-92
722.8006446,5.21062969,5.15439735,2.15439735,2,2600,0,-91
730.1463093,5.134507138,5.102816494,2.102816494,2,2600,0,-93
736.919607,4.996295616,5.056158878,2.056158878,2,2600,0,-92
743.225196,4.823355774,5.013481528,2.013481528,2,2600,0,-93
749.0611713,4.585606483,4.974617995,1.974617995,2,2600,0,-91
754.6971546,4.372787555,4.937652521,1.937652521,2,2600,0,-93
759.6607526,4.117104114,4.905548012,1.905548012,2,2600,0,-94
764.6392833,3.864745189,4.873762567,1.873762567,2,2600,0,-95
768.6188451,3.516842147,4.848649034,1.848649034,2,2600,0,-95
772.7518719,3.156621795,4.675565272,1.675565272,2,2600,0,-96
777.1622044,2.798248013,4.649148462,1.649148462,2,2600,0,-96
781.6964484,2.439560076,4.62229819,1.62229819,2,2600,0,-97
786.1665515,2.012949343,4.59612896,1.59612896,2,2600,0,-97
790.6797534,1.591185621,4.353929842,1.353929842,2,2600,0,-97
795.695521,1.228963383,4.326588837,1.326588837,2,2600,0,-97
800.191747,0.820781057,4.302369552,1.302369552,2,2600,0,-99
804.8240046,0.413172595,4.277698948,1.277698948,2,2600,0,-99
809.4965414,0.01024947,4.253098286,1.253098286,2,2600,0,-100
814.5953549,0.403487664,4.156612838,1.156612838,2,2600,0,-99
819.4449122,0.800681957,4.201650111,1.201650111,2,2600,0,-99
824.0946243,1.175243377,4.178027719,1.178027719,2,2600,0,-97
828.9990984,1.501438112,4.153396683,1.153396683,2,2600,0,-96
833.1711494,1.856463872,4.064254017,1.064254017,2,2600,0,-96
837.3962005,2.139977193,4.043816177,1.043816177,2,2600,0,-98
843.412497,2.746827575,4.015065187,1.015065187,2,2600,0,-98
845.5646643,3.007850229,4.004879168,1.004879168,2,2600,0,-98
846.4903973,3.300874374,4.000513608,1.000513608,2,2600,0,-98
846.392326,3.549693705,4.000975641,1.000975641,2,2600,0,-98
844.9711602,3.829409453,4.007683015,1.007683015,2,2600,0,-98
843.7071228,4.039111385,4.081238927,1.081238927,2,2600,0,-94
840.1806808,4.309155507,4.098310628,1.098310628,2,2600,0,-93
836.2713534,4.568390027,4.117403311,1.117403311,2,2600,0,-93
836.2713534,4.568390027,4.117403311,1.117403311,2,2600,0,-95
827.9056474,5.201966934,4.15886302,1.15886302,2,2600,0,-92
823.2647495,5.571505604,4.182224356,1.182224356,2,2600,0,-92
818.7600319,5.948390137,4.135543496,1.135543496,2,2600,0,-95
814.1892922,6.326286508,4.158678605,1.158678605,2,2600,0,-94
809.5522303,6.705321102,4.182414952,1.182414952,2,2600,0,-92
805.0534432,7.091786696,4.205703427,1.205703427,2,2600,0,-91
800.1915668,7.530943849,4.159944981,1.159944981,2,2600,0,-93
795.2325549,7.979856228,4.185794174,1.185794174,2,2600,0,-92
789.8059431,8.419549302,4.214450726,1.214450726,2,2600,0,-92
789.8059431,8.419549302,4.214450726,1.214450726,2,2600,0,-95
784.9545759,8.810669928,4.240403181,1.240403181,2,2600,0,-95
784.9545759,8.810669928,4.240403181,1.240403181,2,2600,0,-95
784.9545759,8.810669928,4.240403181,1.240403181,2,2600,0,-95
779.9686205,9.262918402,4.194350925,1.194350925,2,2600,0,-94
774.9888486,9.65850315,4.221205056,1.221205056,2,2600,0,-92
769.848554,10.12416012,4.249287232,1.249287232,2,2600,0,-92
764.1305397,10.57942592,4.280967016,1.280967016,2,2600,0,-94
758.4352201,10.96986864,4.38810323,1.38810323,2,2600,0,-93
753.4078829,11.38241232,4.417268642,1.417268642,2,2600,0,-94
748.5924622,11.73322594,4.445569769,1.445569769,2,2600,0,-94
742.8190963,12.07297901,4.479981672,1.479981672,2,2600,0,-94
736.3638751,12.39151118,4.441758557,1.441758557,2,2600,0,-93
729.1886368,12.6974959,4.485288113,1.485288113,2,2600,0,-94
722.2621196,12.9505809,4.528124134,1.528124134,2,2600,0,-94
714.711285,13.1931109,4.575761098,1.575761098,2,2600,0,-91
714.711285,13.1931109,4.575761098,1.575761098,2,2600,0,-93
714.711285,13.1931109,4.575761098,1.575761098,2,2600,0,-91
706.9603703,13.4356788,4.62571192,1.62571192,2,2600,1,-91
699.0089603,13.67849881,4.515217034,1.515217034,2,2600,0,-92
691.2100771,13.85359011,4.565947745,1.565947745,2,2600,0,-91
683.4489821,13.95594569,4.617574665,1.617574665,2,2600,0,-92
675.7675698,14.14084488,4.838239093,1.838239093,2,2600,0,-91
667.956317,14.33658888,4.894545419,1.894545419,2,2600,0,-89
660.0829083,14.59527602,4.952638429,1.952638429,2,2600,0,-87
652.5340261,14.79686938,5.009643441,2.009643441,2,2600,0,-83
645.072098,15.01526186,5.067292935,2.067292935,2,2600,0,-75
637.5578962,15.29920913,5.126699185,2.126699185,2,2600,1,-86
637.5578962,15.29920913,5.126699185,2.126699185,2,2600,1,-83
630.0320953,15.59970293,5.007159835,2.007159835,2,2600,0,-89
622.8475699,15.9149254,5.064618561,2.064618561,2,2600,0,-89
616.2182037,16.16464484,5.118816537,2.118816537,2,2600,0,-92
609.6090737,16.50585993,5.174013024,2.174013024,2,2600,0,-93
609.6090737,16.50585993,5.174013024,2.174013024,2,2600,0,-88
609.6090737,16.50585993,5.174013024,2.174013024,2,2600,0,-88
603.2385904,16.8593458,5.228351786,2.228351786,2,2600,0,-81
596.8076834,17.2076051,5.284372683,2.284372683,2,2600,0,-83
590.5925881,17.5786045,5.243474056,2.243474056,2,2600,0,-88
584.6202908,17.96202634,5.102336353,2.102336353,2,2600,0,-84
578.6747039,18.35334487,5.154479279,2.154479279,2,2600,0,-87
572.7146592,18.83121028,5.207826725,2.207826725,2,2600,0,-89
566.830633,19.23979718,5.261585072,2.261585072,2,2600,0,-89
560.946407,19.7370796,5.31646351,2.31646351,2,2600,0,-89
555.4567013,20.16973106,5.470932298,2.470932298,2,2600,1,-87
549.7632778,20.68902994,5.32066554,2.32066554,2,2600,0,-84
544.0990318,21.23070907,5.375732544,2.375732544,2,2600,0,-88
538.8321616,21.69362033,5.427965867,2.427965867,2,2600,0,-89
533.495747,22.24834157,5.48193123,2.48193123,2,2600,0,-89
528.3206823,22.81572644,5.535296553,2.535296553,2,2600,1,-93
528.3206823,22.81572644,5.535296553,2.535296553,2,2600,1,-93
523.4065986,23.40915423,5.261472484,2.261472484,2,2600,0,-93
523.4065986,23.40915423,5.261472484,2.261472484,2,2600,0,-92
523.4065986,23.40915423,5.261472484,2.261472484,2,2600,0,-92
518.469233,24.0991972,5.201710166,2.201710166,2,2600,0,-92
513.5790444,24.70258064,5.250964149,2.250964149,2,2600,0,-92
508.8968107,25.41922517,5.299003189,2.299003189,2,2600,0,-96
504.5703381,26.06269048,5.344177887,2.344177887,2,2600,0,-96
500.2646763,26.80608304,5.16277976,2.16277976,2,2600,0,-97
496.1943633,27.46031199,5.204898687,2.204898687,2,2600,0,-97
492.0504005,28.22823973,5.248489646,2.248489646,2,2600,0,-97
488.0103815,28.91781975,5.291693879,2.291693879,2,2600,0,-97
484.1541783,29.60575541,5.216257439,2.216257439,2,2600,0,-92
480.5912563,30.304494,5.491060862,2.491060862,2,2600,0,-83
480.5912563,30.304494,5.491060862,2.491060862,2,2600,0,-93
480.5912563,30.304494,5.491060862,2.491060862,2,2600,0,-94
477.1028632,31.02689648,5.530961331,2.530961331,2,2600,0,-94
473.9984049,31.65125081,5.566959605,2.566959605,2,2600,0,-94
471.0937054,32.37768716,5.601067114,2.601067114,2,2600,0,-90
468.3351176,33.01732212,5.633846894,2.633846894,2,2600,0,-90
465.6356103,33.66445504,5.666296997,2.666296997,2,2600,0,-87
463.1662217,34.41389971,5.573797112,2.573797112,2,2600,0,-85
460.8876702,35.17000141,5.60117823,2.60117823,2,2600,0,-85
458.7016606,35.94727807,5.627700511,2.627700511,2,2600,0,-85
456.6982966,36.71638198,5.652227615,2.652227615,2,2600,0,-85
455.1231751,37.50050648,5.671661911,2.671661911,2,2600,0,-92
455.1231751,37.50050648,5.671661911,2.671661911,2,2600,0,-93
454.0580136,38.2679701,5.684879849,2.684879849,2,2600,0,-92
453.3248952,39.14758232,5.69401309,2.69401309,2,2600,0,-94
453.0734258,40.1355636,5.697152655,2.697152655,2,2600,0,-96
453.1136862,41.00598694,5.696649777,2.696649777,2,2600,0,-96
453.8542154,41.96053001,5.562386022,2.562386022,2,2600,0,-95
454.9446278,43.03438396,5.549137393,2.549137393,2,2600,0,-91
456.2752891,43.97080604,5.533054704,2.533054704,2,2600,0,-90
458.0780219,44.90422784,5.511414105,2.511414105,2,2600,0,-92
463.0767702,46.69519912,5.084226055,2.084226055,2,2600,0,-95
465.865809,47.57821877,5.053945993,2.053945993,2,2600,0,-97
469.2915951,48.42904154,5.017241644,2.017241644,2,2600,0,-99
473.8326194,49.21030778,4.8493661,1.8493661,2,2600,0,-102
478.4980118,49.98909889,4.802306618,1.802306618,2,2600,0,-102
483.3540707,50.74804183,4.754282098,1.754282098,2,2600,0,-101
488.3560407,51.47485745,4.705806343,1.705806343,2,2600,0,-100
493.4510587,52.08862291,4.542066853,1.542066853,2,2600,0,-101
499.0474294,52.77895157,4.491341209,1.491341209,2,2600,0,-100
505.32676,53.42376587,4.435754687,1.435754687,2,2600,0,-99
511.4086785,53.95671035,4.383209364,1.383209364,2,2600,0,-98
517.2302261,54.49239447,4.334064353,1.334064353,2,2600,0,-99
523.3244473,55.09837854,4.06597457,1.06597457,2,2600,0,-103
529.1873789,55.62533946,4.021075736,1.021075736,2,2600,0,-104
534.8455092,56.14052641,3.978674123,0.978674123,2,2600,0,-104
540.5459891,56.64488738,3.936848532,0.936848532,2,2600,0,-104
546.0895704,57.14932762,3.897007721,0.897007721,2,2600,0,-103
551.065878,57.57249749,3.758409916,0.758409916,2,2600,0,-103
556.0717149,57.98807087,3.724671845,0.724671845,2,2600,0,-104
556.0717149,57.98807087,3.724671845,0.724671845,2,2600,0,-106
560.4433977,58.34251995,3.695698749,0.695698749,2,2600,0,-106
565.1288577,58.67523207,3.665141731,0.665141731,2,2600,0,-105
569.6385591,59.01330706,3.636203779,0.636203779,2,2600,0,-104
573.5389432,59.2795893,3.412493841,0.412493841,2,2600,0,-101
577.3548277,59.54770955,3.389992578,0.389992578,2,2600,0,-107
581.0867062,59.81775407,3.368271518,0.368271518,2,2600,0,-107
584.3457845,60.02386163,3.349528512,0.349528512,2,2600,0,-108
587.4603681,60.2237822,3.331810173,0.331810173,2,2600,0,-107
590.542379,60.4363451,3.314460492,0.314460492,2,2600,0,-107
593.5758353,60.63747621,3.29755949,0.29755949,2,2600,0,-103
596.4825419,60.85666821,3.281525425,0.281525425,2,2600,0,-103
322.7589871,66.57657014,7.623502095,4.623502095,2,2600,0,-101
322.7589871,66.57657014,7.623502095,4.623502095,2,2600,0,-103
315.9006384,65.59965926,8.142781839,5.142781839,2,2600,0,-97
315.9006384,65.59965926,8.142781839,5.142781839,2,2600,0,-97
309.5800328,64.69814881,8.306733517,5.306733517,2,2600,0,-98
302.9079503,63.63706381,8.487067321,5.487067321,2,2600,0,-96
296.3444369,62.52858204,8.672213524,5.672213524,2,2600,0,-96
289.9917829,61.35890634,8.859207814,5.859207814,2,2600,0,-98
284.060404,60.28422682,9.041169129,6.041169129,2,2600,0,-100
278.0497026,59.00192128,9.233283768,6.233283768,2,2600,0,-101
272.4477985,57.81929687,9.419763641,6.419763641,2,2600,0,-101
267.1657241,56.56622382,9.810925494,6.810925494,2,2600,0,-97
261.9634229,55.29559958,10.00186254,7.001862541,2,2600,0,-98
257.0532684,53.93140992,10.18894893,7.188948935,2,2600,0,-99
252.0890244,52.53428374,10.38526887,7.38526887,2,2600,0,-98
247.4243725,51.09666279,11.02355567,8.023555673,2,2600,0,-98
242.7794242,49.58889286,11.2291515,8.229151503,2,2600,0,-98
238.3090425,48.02343674,11.43429695,8.434296952,2,2600,0,-83
234.1613525,46.41777722,11.63135935,8.631359347,2,2600,0,-95
230.2958531,44.94962991,12.53429461,9.534294611,2,2600,0,-95
226.4902345,43.20727294,12.73808536,9.738085362,2,2600,0,-95
222.7920691,41.41274986,12.9424626,9.942462598,2,2600,0,-90
219.447803,39.58330487,13.13291119,10.13291119,2,2600,0,-89
216.0921957,37.4405773,13.83066966,10.83066966,2,2600,0,-89
213.2522155,35.4981271,14.00765179,11.00765179,2,2600,0,-91
210.6570409,33.47545764,14.17330355,11.17330355,2,2600,0,-91
208.3307256,31.4049853,14.32508924,11.32508924,2,2600,0,-87
206.503412,29.32215672,14.9657142,11.9657142,2,2600,0,-87
205.4033499,27.18010496,15.04224135,12.04224135,2,2600,0,-91
205.5902295,25.04226455,15.02918697,12.02918697,2,2600,0,-92
207.2628025,22.98345603,14.91332872,11.91332872,2,2600,0,-92
207.2628025,22.98345603,14.91332872,11.91332872,2,2600,0,-93
210.2043296,20.97314041,14.9684401,11.9684401,2,2600,0,-90
214.3224434,19.31039715,14.69338651,11.69338651,2,2600,0,-88
218.940125,17.73021425,14.39649659,11.39649659,2,2600,0,-82
224.0413496,16.2367318,14.08188505,11.08188505,2,2600,0,-82
224.0413496,16.2367318,14.08188505,11.08188505,2,2600,0,-84
224.0413496,16.2367318,14.08188505,11.08188505,2,2600,0,-87
228.9494374,15.01792587,13.79165051,10.79165051,2,2600,0,-87
234.5567081,13.63895015,13.93523067,10.93523067,2,2600,0,-86
239.9919456,12.5524234,13.63153485,10.63153485,2,2600,0,-87
245.6151197,11.52259959,13.33071541,10.33071541,2,2600,0,-89
251.6114066,10.34843807,13.02397982,10.02397982,2,2600,0,-89
257.7084544,9.229382795,12.51428449,9.514284489,2,2600,0,-87
263.4044127,8.301395261,12.4594912,9.4594912,2,2600,0,-86
269.3634963,7.251169768,12.19218653,9.192186527,2,2600,0,-89
274.848755,6.397556856,11.95593267,8.95593267,2,2600,0,-90
279.3020991,5.85092122,11.77066051,8.770660508,2,2600,0,-87
283.2204444,5.244724261,11.61226639,8.612266392,2,2600,0,-87
287.1221369,4.675162243,11.45866932,8.45866932,2,2600,0,-90
290.6647833,4.278478781,11.51203449,8.512034488,2,2600,0,-88
294.7127604,3.745793614,11.35805038,8.358050375,2,2600,0,-86
298.9840975,3.246783741,11.19991785,8.199917849,2,2600,0,-88
303.981312,2.641768121,11.02034366,8.020343657,2,2600,0,-88
309.2078216,2.075695944,11.01715574,8.01715574,2,2600,0,-89
314.9324371,1.413823171,10.8216647,7.821664701,2,2600,0,-91
314.9324371,1.413823171,10.8216647,7.821664701,2,2600,0,-92
320.8488506,0.768053159,10.97131269,7.971312686,2,2600,1,-92
326.8457416,0.172329547,10.77476839,7.77476839,2,2600,0,-93
326.8457416,0.172329547,10.77476839,7.77476839,2,2600,0,-96
326.8457416,0.172329547,10.77476839,7.77476839,2,2600,0,-96
332.9328654,0.418350738,10.58225918,7.582259179,2,2600,0,-95
339.1876646,0.952339774,10.39140642,7.391406419,2,2600,0,-93
345.3760232,1.476577767,10.20916639,7.20916639,2,2600,0,-91
352.2168261,2.110638103,9.857106602,6.857106602,2,2600,0,-91
357.7070316,2.504582251,9.708717639,6.708717639,2,2600,0,-91
362.8072741,2.948999615,9.728263901,6.728263901,2,2600,0,-92
366.5496114,3.21147257,9.630811483,6.630811483,2,2600,0,-91
370.7287324,3.568849409,9.524245963,6.524245963,2,2600,0,-93
375.1065301,3.899290652,9.415091903,6.415091903,2,2600,0,-90
379.7723769,4.193793196,9.301452866,6.301452866,2,2600,0,-87
385.2263133,4.561966813,9.172019155,6.172019155,2,2600,0,-87
391.3233674,4.994528026,9.031487152,6.031487152,2,2600,0,-85
396.9920833,5.322363143,8.904606229,5.904606229,2,2600,0,-88
403.1269116,5.730742449,8.771218137,5.771218137,2,2600,0,-87
408.7338458,6.048037447,8.652729666,5.652729666,2,2600,0,-84
414.0844053,6.384098362,8.542584215,5.542584215,2,2600,0,-85
418.5614496,6.650484233,8.72020907,5.72020907,2,2600,1,-84
422.4029987,6.845038398,8.642105768,5.642105768,2,2600,0,-83
426.7179333,7.119398847,8.556017365,5.556017365,2,2600,0,-84
430.8575719,7.258481822,8.475011452,5.475011452,2,2600,0,-85
435.6280017,7.478862508,8.383530298,5.383530298,2,2600,0,-86
440.8246219,7.670538639,8.286082059,5.286082059,2,2600,0,-86
446.0457361,7.837718565,8.190414257,5.190414257,2,2600,0,-86
451.7087821,7.957610665,8.089098999,5.089098999,2,2600,0,-85
457.5488704,8.057359695,7.987191764,4.987191764,2,2600,0,-83
463.1731101,8.053488552,8.255221154,5.255221154,2,2600,1,-84
468.8165032,8.030647411,8.157194014,5.157194014,2,2600,1,-84
473.5433378,7.975667704,8.076849913,5.076849913,2,2600,1,-83
481.3118399,7.89108527,7.948166786,4.948166786,2,2600,0,-83
481.3118399,7.89108527,7.948166786,4.948166786,2,2600,0,-82
486.0397436,7.838876543,7.871825697,4.871825697,2,2600,0,-84
491.2954779,7.739998999,7.788654294,4.788654294,2,2600,0,-86
496.7287414,7.627548276,7.704490101,4.704490101,2,2600,0,-87
